episode,timestep,reward
4310,28295,325.381
4311,28322,250.98
4312,28343,194.583
4313,28363,184.898
4314,28400,344.059
4315,28414,129.198
4316,28440,241.457
4317,28472,297.255
4318,28509,344.326
4319,28543,315.975
4320,28584,381.627
4321,28607,212.821
4322,28626,175.947
4323,28647,194.401
4324,28683,334.306
4325,28723,371.955
4326,28770,437.731
4327,28824,502.955
4328,28843,175.304
4329,28862,175.52
4330,28894,297.009
4331,28937,399.988
4332,28974,344.14
4333,29034,559.053
4334,29077,399.945
4335,29117,371.866
4336,29175,539.721
4337,29216,381.289
4338,29257,381.338
4339,29280,212.589
4340,29315,325.24
4341,29363,447.346
4342,29394,288.271
4343,29463,642.895
4344,29521,540.186
4345,29557,334.498
4346,29614,530.701
4347,29643,268.759
4348,29725,765.05
4349,29784,549.484
4350,29873,830.5
4351,29916,400.254
4352,29951,325.345
4353,29981,277.925
4354,30014,306.805
4355,30066,484.547
4356,30115,455.907
4357,30157,390.969
4358,30221,596.537
4359,30263,390.806
4360,30311,446.784
4361,30365,503.708
4362,30399,316.019
4363,30437,353.449
4364,30483,427.962
4365,30524,381.334
4366,30638,1064.527
4367,30687,455.407
4368,30770,774.597
4369,30812,390.906
4370,30844,297.307
4371,30917,680.522
4372,30976,550.242
4373,31014,353.38
4374,31063,456.733
4375,31111,445.952
4376,31150,362.896
4377,31186,334.66
4378,31301,1073.613
4379,31357,521.697
4380,31386,269.503
4381,31428,390.639
4382,31470,390.589
4383,31512,390.906
4384,31548,334.63
4385,31604,520.404
4386,31648,409.943
4387,31694,428.569
4388,31747,494.062
4389,31879,1233.043
4390,31923,409.965
4391,31985,577.917
4392,32036,473.447
4393,32064,259.91
4394,32131,624.833
4395,32202,662.414
4396,32239,344.488
4397,32337,914.679
4398,32387,464.774
4399,32418,287.624
4400,32529,1036.265
4401,32557,259.382
4402,32589,297.197
4403,32630,381.435
4404,32685,511.059
4405,32722,343.835
4406,32766,409.41
4407,32800,316.308
4408,32884,783.637
4409,32938,503.075
4410,32979,381.736
4411,33119,1306.192
4412,33245,1174.9
4413,33356,1036.375
4414,33555,1856.889
4415,33609,501.835
4416,33661,482.756
4417,33721,558.199
4418,33781,557.787
4419,33897,1080.038
4420,33984,811.814
4421,34077,866.982
4422,34128,473.107
4423,34214,801.808
4424,34351,1276.913
4425,34443,858.496
4426,34563,1120.533
4427,34643,746.167
4428,34756,1055.277
4429,34880,1157.883
4430,34970,838.539
4431,35161,1783.867
4432,35304,1334.28
4433,36304,9352.331
4434,37304,9352.781
4435,38137,7788.966
4436,38319,1700.893
4437,38529,1962.671
4438,38752,2083.496
4439,39752,9354.11
4440,40752,9352.803
4441,41752,9351.198
4442,42752,9350.328
4443,43752,9348.164
4444,44752,9339.274
4445,45752,9341.864
4446,46752,9338.423
4447,47752,9334.038
4448,48752,9330.648
4449,49752,9328.639
4450,50752,9328.203
4451,51752,9329.561
4452,52752,9329.605
4453,53752,9327.552
4454,54752,9326.544
4455,55752,9327.263
4456,56752,9327.078
4457,57752,9328.33
4458,58752,9326.703
4459,59752,9327.442
4460,60752,9331.035
4461,61752,9330.457
4462,62752,9330.899
4463,63752,9329.606
4464,64752,9327.611
4465,65752,9327.07
4466,66752,9326.874
4467,67081,3066.303
4468,68081,9327.982
4469,69081,9325.036
4470,69314,2170.636
4471,70314,9327.105
4472,71314,9326.407
4473,72314,9325.066
4474,73314,9325.015
4475,74314,9326.958
4476,75314,9326.224
4477,76314,9327.027
4478,77314,9331.447
4479,77901,5470.21
4480,78780,8198.04
4481,79780,9329.642
4482,80780,9330.37
4483,81780,9331.673
4484,82780,9330.259
4485,82814,315.231
4486,82947,1238.635
4487,83947,9329.393
4488,84947,9329.929
4489,85638,6444.797
4490,86115,4448.174
4491,87115,9329.166
4492,87340,2098.535
4493,87444,967.828
4494,88405,8959.368
4495,89405,9327.311
4496,90152,6962.77
4497,90455,2822.899
4498,91455,9326.824
4499,91715,2421.382
4500,92715,9326.642
4501,92752,343.537
4502,93596,7874.194
4503,93959,3387.29
4504,94278,2976.266
4505,94527,2323.673
4506,94699,1604.113
4507,94825,1175.331
4508,94996,1595.747
4509,95106,1025.853
4510,95229,1146.616
4511,96111,8233.345
4512,96309,1847.751
4513,96822,4790.518
4514,97319,4637.293
4515,98319,9330.847
4516,99319,9328.624
